"codigoEmpLobby","empresaLobby","codigoActivo","activo","tipoActivo","codigoAudiencia"
"763172295r","Distribuidora NKIRUKA HEALTHCARE SPA","b7608929c54b978a16918d747549c4c8","Guillermo Uberlindo Lorens Fuica","Gestor","ao0234046731"
"ff7c88f6822a558ae1ac760794de6f17","S/I","649a4d31a9a7df25aad9ae698f568693","Miguel Patricio Aylwin Oyarzun","Gestor","nr00263371"
"ff7c88f6822a558ae1ac760794de6f17","S/I","9fe20b2b84108db6e07a6abdde5522a4","Manuel Farias","Gestor","nr00259011"
"ff7c88f6822a558ae1ac760794de6f17","S/I","a125f9a1bca0daf85ca0a225776a0e78","JORGE GUZMAN BRIONES","Gestor","nr00262371"
"ff7c88f6822a558ae1ac760794de6f17","S/I","a1b370af587153d49e4feb2de6b5f56e","José Pedro Ogaz Espinoza","Gestor","nr00260551"
"ff7c88f6822a558ae1ac760794de6f17","S/I","a26806dce7582b03501d36e35f6de3e9","SinInformacion SinInformacion","Gestor","nr00262671"
"ff7c88f6822a558ae1ac760794de6f17","S/I","a70596ba08d05b88b33024078303eb73","German de Lourdes Valverde Bravo","Gestor","nr00257601"
"ff7c88f6822a558ae1ac760794de6f17","S/I","c9c60a7d96d0672dc04b95e80de4bdad","Robert Contreras Reyes","Gestor","nr00260971"
"ff7c88f6822a558ae1ac760794de6f17","S/I","d111877d049182441193aefbd351be84","Cristina TapiaPoblete","Gestor","nr00260561"
"ff7c88f6822a558ae1ac760794de6f17","S/I","d85438c9d8406dd5b5c034cd8b039c66","Juan Diaz Gonzalez","Gestor","nr00261821"
"ff7c88f6822a558ae1ac760794de6f17","S/I","dcf453de6862d8a3caa1fbaf17c36ecb","Olga Yolanda Alvarez Leiva","Gestor","nr00258001"
"ff7c88f6822a558ae1ac760794de6f17","S/I","009eac1ab414f5f825daa8573484defa","MARIA CLEMENCIA DE MENDOZA DONOSO","Gestor","nr00258041"
